Date / Time,City,State,Shape,Duration,Summary,Posted
1/14/2015 1:54:00,Lauderhill/Ft. Lauderdale,FL,Unknown,,"Three lights, stationary, much larger than stars. Two were parallel while other slanted slightly.",1/16/2015
1/13/2015 22:40:00,Euclid,OH,Formation,1 minutes,"Looked towards Orion's belt and a pitch black craft with about 6 lights all in a V shape flew by at a pretty good clip. Made no sound,",1/16/2015
1/13/2015 21:45:00,Gallatin Gateway,MT,Triangle,8 minutes,A triangular shaped object with no nav/collision lights flew overhead being followed by an obvious airplane.,1/16/2015
1/13/2015 21:45:00,Gallatin Gateway,MT,Triangle,5 minutes,"Three orange lights in triangular formation moving east to west, with some sort of plane following it closely.",1/16/2015
1/13/2015 20:30:00,Johnstown,NY,Cigar,5 hours,"Orangish cigar shaped object moving irregularly, changed position in the sky over several hours",1/16/2015
1/13/2015 20:06:00,Gila River Indian Reservation,AZ,Other,Unknown,Orange lights south of Phoenix near Estrella Mountains,1/16/2015
1/13/2015 19:05:00,Iberia (outside of; rural),OH,Unknown,2 hours,Unexplained 2 objects first noticed at approx. 19:05 that remained until approx. 21:00.,1/16/2015
1/13/2015 19:05:00,Iberia,OH,Unknown,2 hours,Add on to seeing 2 objects with intermittent lights.,1/16/2015
1/13/2015 18:30:00,Newport Beach,CA,Triangle,5 minutes,"Triangular flying object with 3 white lights and 1 red light in middle, blinking in a pattern.",1/16/2015
1/13/2015 18:30:00,Roseville,CA,Light,3 minutes,Thee orange light flying in triangle formation with fourth light behind.,1/16/2015
1/13/2015 16:20:00,Linthicum,MD,Other,,295 N-bound above Nursery Rd. a cluster formation was straight ahead. The object is not moving. Im now watching it from a Parking lot,1/16/2015
1/13/2015 14:08:00,Plymouth,MI,Unknown,3 minutes,Looked like a falling satellite.,1/16/2015
1/13/2015 6:10:00,Kingston,NY,Oval,10 seconds,Surprisingly it was flying low and fast.,2/20/2015
1/12/2015 23:00:00,Oakville (Canada),ON,Unknown,40 minutes,Low-frequency pulsing hum associated with aircraft lights flying around for over 40 minutes,1/16/2015
1/12/2015 20:15:00,Wailua,HI,Light,1 minutes,Two lights that looked like brighter then average stars moving in unison then disappearing.,1/26/2015
1/12/2015 19:45:00,Albuquerque,NM,Fireball,20 minutes,14 pulsating fireballs over Albuquerque emitting strange sounds,4/3/2015
1/12/2015 19:40:00,Rancho Cucamonga,CA,Fireball,8 minutes,"A large object, engulfed in flames, chillingly drifts along Rancho Cucamonga foothills.",1/16/2015
1/12/2015 19:00:00,Fairview,MI,Unknown,3 hours,"Twinkling white, blue, red and green hovering light along with fireball object. ((NUFORC Note: Sirius?? PD))",1/16/2015
1/12/2015 19:00:00,Anderson,CA,Fireball,5 seconds,"Brilliant white fireball over Redding, CA.",1/16/2015
1/12/2015 19:00:00,Gilbert,AZ,Flash,2-3 minutes,Red and orange flying objects seem in the south sky moving in clusters and disappeared,1/16/2015
1/12/2015 19:00:00,Maricopa,AZ,Triangle,3 minutes,Unknown large object being escorted at low altitude; too dark to tell.,1/16/2015
1/12/2015 18:30:00,Harrison,OH,Circle,3 minutes,Orange/red balls.,1/16/2015
1/12/2015 1:20:00,Toledo,OH,,30- NA,Moving objects in the sky.,1/16/2015
1/12/2015 0:30:00,St. Thomas (Canada),ON,Egg,~2 hours,Tear shaped fast moving object surrounded by purple hue.,1/16/2015
1/12/2015 0:00:00,Cottonwood (outside city limits),AZ,Oval,20 minutes,Multiple crafts above cottonwood and Sedona,2/6/2015
1/11/2015 23:12:00,Methuen,MA,Fireball,2 minutes,Flashing bright light slowly moving about 200 ft in air then stopped mid air hovered then disappeared.,1/16/2015
1/11/2015 23:00:00,Winder,GA,Other,30 seconds,"6 orange, football shaped lights that were solid, flying erratically, with a 7th joining in behind before they disappeared.",1/16/2015
1/11/2015 22:55:00,Siem Reap (Cambodia),,Fireball,8 minutes,"((HOAX??)) We were looking at the sky, because it was beautiful night and I love watching the stars.",1/16/2015
1/11/2015 22:00:00,Nashville,TN,Fireball,5 minutes,"Sighting Replicated in West Nashville, again.",1/16/2015
1/11/2015 22:00:00,Murfreesboro,TN,Light,~3 minutes,Object with green lights pulsing.,2/6/2015
1/11/2015 22:00:00,Sisseton,SD,Light,5 minutes,light over south dakota,4/17/2015
1/11/2015 21:00:00,Downer,MN,Other,5 minutes,"Silent, five-sided, ufo orange, circle on bottom.",1/26/2015
1/11/2015 21:00:00,Vero Beach,FL,Fireball,90 seconds,A single fireball traveling rather quickly from southeast to northwest where it disappeared into the clouds.,1/16/2015
1/11/2015 20:40:00,Draper,UT,Light,5 minutes,Three glowing yellow orbs.,1/16/2015
1/11/2015 20:35:00,Clifton Heights,PA,Light,15 minutes,Large group of red/orange objects moving across the night sky.,1/16/2015
1/11/2015 20:15:00,Midland,MI,Light,2 minutes,Three red orange lights were hovering in a boomerang shape. Then a 4th reddish light appeared and all of the lights formed a square.,1/16/2015
1/11/2015 19:00:00,St. Louis,MO,Unknown,,"One witness experiences strange, and loud, rumbling sound from home.",1/16/2015
1/11/2015 18:30:00,York New Salem,PA,Light,5+ minutes,"3 strobe lights with upward spotlight seen by family of 3 in York New Salem, PA.",1/26/2015
1/11/2015 18:00:00,Florissant,MO,,7 & 6 minutes,Loud rumbling noise in the sky that lasted way to long but clouds were to dark to see.,1/16/2015
1/11/2015 17:40:00,Seattle,WA,Unknown,20 minutes,Lights over SW Seattle.,1/16/2015
1/11/2015 16:30:00,Perryville,MO,Unknown,7 minutes,Unusual and almost deafening rumbling noise that sounded very low but could not be seen!,1/26/2015
1/11/2015 15:35:00,Englewood,CO,Other,3 minutes,"Blue ball with red, orange and yellow glowing brightly from center.",1/16/2015
1/11/2015 12:00:00,Parole,MD,Rectangle,5 minutes,Vivid white rectangular object motionless in the sky.,1/16/2015
1/11/2015 10:00:00,Murfreesboro,TN,Light,2 minutes,The light shot up in sky and hovered while green lights were going on around it. Then moved fast left and right. Then it d started fall,1/16/2015
1/11/2015 5:15:00,Orlando,FL,Unknown,~1 hour,Audio event of unknown origin.,1/16/2015
1/11/2015 4:55:00,Richfield,WI,Cigar,2 minutes,A hovering craft was seen over a farm field with blinking lights. The lights had a pattern.,1/16/2015
1/11/2015 4:14:00,Templeville,MD,Diamond,5 minutes,"We saw a hovering diamond shape in the sky with bright white lights, it was very big and really low.",1/16/2015
1/11/2015 3:50:00,Port St. Lucie,,,5 minutes,"UFO, Port St. Lucie, Florida, area.",1/16/2015
1/11/2015 0:23:00,Jakarta (Indonesia),,Light,1 minute,"I make time-lapse video for Orion Nebula, but one dot from Photos look different moving.",1/16/2015
1/11/2015 0:00:00,Siem Reap (Cambodia),,Fireball,8 minutes,((HOAX??)) Three fireball like objects apeared in the sky for 8 minutes.,1/16/2015
1/10/2015 21:00:00,Centerton,AR,Light,<1 minute,Dark Orange light low in sky-mid treeline. Faded out like an ember of a fire burns out. Stationary.,1/16/2015
1/10/2015 20:50:00,Tempe,AZ,Light,2 seconds,Two red lights on north Tempe horizon.,1/16/2015
1/10/2015 20:30:00,Mt. Vernon,OH,Sphere,3 minutes,"Strange lights over Mt Vernon, Ohio.",1/16/2015
1/10/2015 20:30:00,Grand Marais,MN,Sphere,20 minutes,Orange soundless low flying object.,1/16/2015
1/10/2015 20:15:00,Greenville,WI,Oval,5 minutes,A hovering craft for 2 min then slowly went under tree line 6 visible lights 2 red and 4 bright white ones.,1/16/2015
1/10/2015 20:00:00,Tehran (Iran),,Other,30 seconds,I saw a cubic body with light violet color that move in the sky with rotation and also there was some cylindrical appendices in its sur,1/26/2015
1/10/2015 19:35:00,Roselle,IL,Unknown,1 minute,3 pulsing red/orange lights heading south to north at a slow pace.,1/16/2015
1/10/2015 19:30:00,Freeland,MD,Triangle,10 seconds,"Three lights that looked like stars in perfect triangular formation, moving very slowly, then fading away simultaneously",1/16/2015
1/10/2015 18:30:00,Sydney (Canada),NS,Light,15 seconds,Strange tumbling lights in sky.,1/16/2015
1/10/2015 18:30:00,Halethorpe,MD,Other,10 seconds,"Appeared past all satellite orbits 35,000 mi. plus.",1/16/2015
1/10/2015 18:30:00,Augusta,GA,Unknown,I don't know,What was this? I've never seen anything like it in person.,1/16/2015
1/10/2015 18:20:00,Sydney (Canada),NS,Sphere,2 minutes,Mothership and Two Orbs,1/16/2015
1/10/2015 17:45:00,Silver Spring,MD,Light,15 minutes,Two slowly moving lights over the tree line outside my window.,1/16/2015
1/10/2015 16:40:00,Rutland,VT,Sphere,30 seconds,"Bright orb witnessed moving back and forth then vanishing, by 3 people in Vermont 1/10/15 16:40",1/16/2015
1/10/2015 15:20:00,Miamisburg,OH,Sphere,,I saw one white sphere object flying in the sky and then it kept multiplying and they were really close together.,1/16/2015
1/10/2015 13:00:00,Mexico (volcano),NY,Disk,1 minute,Stationary disc watches Mexican volcano erupting!!,1/16/2015
1/10/2015 7:03:00,Duluth,MN,Formation,2-3 minutes,"4 lights over Duluth, MN, one a blue-green with possible gassing, 3 yellow lights following.",1/16/2015
1/10/2015 7:00:00,Sauk Centre,MN,Cigar,1 minute,"Elongated object gliding low toward NE without noise. Appeared invisible, except for white head and tail light.",1/16/2015
1/10/2015 4:55:00,Lake Wales/Winter Haven,FL,Fireball,30 seconds,Appeared like a solid rocket booster traveling horizontally then disappearedfor a minute showing up far away with a halo training it.,1/16/2015
1/10/2015 3:00:00,Romeoville,IL,Light,20 minutes,Bright lights in the southwest sky in Illinois.,1/16/2015
1/10/2015 1:00:00,Chicago,IL,Formation,1.5 hour,In the sky in Logan square area southern direction. I saw a number of bright objects in a high orbit over Chicago forming a hexagon.,1/16/2015
1/9/2015 23:40:00,Honey Brook,PA,Diamond,1 minutes,UFO Sighting in Honey Brook.,1/16/2015
1/9/2015 23:30:00,Rutland,VT,Circle,2.5 hours,Circular points of multi-colored flashing lights.,1/16/2015
1/9/2015 23:20:00,Rochester,NY,Light,~5 seconds,Star-like object in slow circular path suddenly speeds across sky in bright white cigar shape then disappears in cloud bank,1/16/2015
1/9/2015 23:00:00,St. Catharines (Canada),ON,Light,1 minute,Green light over Niagara!,1/16/2015
1/9/2015 23:00:00,Frenchtown,NJ,Triangle,1 minutes,"Large triangle shaped object, emitting fluorescent light. Lights dimmed in my house from object.",1/16/2015
1/9/2015 23:00:00,Orlando,FL,Light,20 seconds,Blue and red light traveling rapidly above Orlando.,1/16/2015
1/9/2015 22:00:00,Butte,MT,Unknown,1 hour,"Bright red, blue, & yellow lighted objects, viewed over Butte, MT. ((NUFORC Note: Probable sighting of Sirius. PD))",1/9/2015
1/9/2015 21:00:00,Rockwood,WI,Light,2-3 seconds,"Bright white w/ green tint and no trail, looked like an airplane crashing, very high rate of speed.",1/16/2015
1/9/2015 20:00:00,Waite Park,MN,Light,7 minutes,Green and orange lights shooting up into the sky.,1/16/2015
1/9/2015 19:30:00,Naples,FL,Fireball,45 seconds,The object was orange color no sound.,1/16/2015
1/9/2015 19:00:00,Woodson,IL,Sphere,5 minutes,"2 orange spheres seen East of Woodson, Illinois and south of Woodson-Franklin Rd..",1/16/2015
1/9/2015 19:00:00,Torrington,CT,Triangle,40 seconds,Addendum to earlier report made on 01/09/15,1/26/2015
1/9/2015 19:00:00,Torrington,CT,Triangle,40 seconds,"Wow, I finally saw one of those triangular objects.",1/16/2015
1/9/2015 19:00:00,Diamond Bar,CA,Other,4 minutes,If you want to see it I got it on my phone and its on my facebook,1/16/2015
1/9/2015 18:45:00,Shelby (Lay Lake),AL,Light,10 seconds,"White star looking object that grew very large, and disappeared. ((NUFORC Note: ""Flare"" from Iridium satellite? PD))",1/16/2015
1/9/2015 17:30:00,Duluth,MN,Circle,20 minutes,Saw 8 very bright orange orbs flying in formation and disappearing.,1/16/2015
1/9/2015 17:00:00,Seal Beach,CA,Unknown,8-10 minute,"Mystery light visible from Seal Beach, CA.",1/16/2015
1/9/2015 5:30:00,Siem Reap (Cambodia),,Fireball,1 minute,((HOAX??)) 3 fireball looking object was flying in the sky then suddenly it went down and after that i heard a bunch of dogs barking.,1/16/2015
1/9/2015 4:30:00,Orlando,FL,Fireball,1 minute,Bright ascending orange and yellow fireball.,1/16/2015
1/8/2015 23:30:00,Moscow (Russia),,Formation,10 minutes,"Moving stars in South-east region of Moscow, Russia.",8/6/2015
1/8/2015 23:13:00,Cancun (Mexico),,Circle,3 minutes,"I took these pictures on my iPad, I was only taking the moon at the time, but next day saw these on the picture. 2 long cylindrical sh",1/26/2015
1/8/2015 23:00:00,Tomahawk,WV,Circle,5 minutes,"Spotted back in Tomahawk past Hedgesville. Hovers about 1,000' off the ground and has 2 bright large headlights. It is circle.",1/16/2015
1/8/2015 23:00:00,Labelle,FL,Unknown,1 second,"At approx. 23:00 on 01/08/2015, I heard a very loud boom that shook the the windows in my house. I saw outside a bright light.",1/16/2015
1/8/2015 23:00:00,Fort Myers (near downtown),FL,Oval,5 seconds,Bright white light streaking across sky high rate of speed.,1/9/2015
1/8/2015 22:00:00,Butte,MT,,45 minutes,((NUFORC Note: No information provided by witness. PD)),1/16/2015
1/8/2015 22:00:00,Hot Springs,MT,Circle,3 minutes,Reddish orange and red rotating lights rising from the direction on town would stop and go and change direction.,1/9/2015
1/8/2015 21:30:00,Wasilla,AK,Triangle,10 seconds,Triangle being followed by plane over KGB.,1/16/2015
1/8/2015 20:05:00,Garfield,GA,Light,2 minutes,I saw 6 large oval bright orange lights arrayed in a line in the night sky that were not man-made nor natural.,1/26/2015
1/8/2015 20:00:00,Twin City,GA,Light,45 seconds,Slow blinking horizontal lights that disappeared over a field.,1/9/2015
1/8/2015 19:50:00,Indianapolis (northwest part),IN,Flash,3 seconds,Two intense flashes of light that looked liked transformers blowing.,1/9/2015
1/8/2015 19:45:00,Driggs,ID,Light,20 minutes,Red lights flashing some in formation of a triangle 20 minute video.,1/9/2015
1/8/2015 19:40:00,Bandera,TX,Triangle,20 minutes,A hoard of UFOs flying with a triangle brings clouds in an instant.,1/9/2015
1/8/2015 17:55:00,Concord,VT,Unknown,1-2 minutes,"Golden orb light that becomes three, and then six lights hovering over the trees.",1/9/2015
1/8/2015 17:50:00,Visalia,CA,Circle,2 minutes,Red and white flashing lights flickering simultaneously in what appeared as a half circle. Moving south east.,1/9/2015
1/8/2015 17:36:00,Lincoln,NH,Changing,1 minute,Four green lights appeared over the new construction behind the grocery store as we were driving home from dinner. They were in line wi,1/9/2015
1/8/2015 17:00:00,Ft. Myers,FL,Other,,Small object hovering inside cloud over blimp.,1/16/2015
1/8/2015 7:20:00,Sonora,CA,Other,30 minutes,"Two star looking shapes in the eastern sky, while sun was coming up. The third one came in between shooting toward earth.",1/9/2015
1/8/2015 7:15:00,Oakland,CA,Cigar,4 minutes,Cigar shaped ufo seen falling to earth ion Oakland.,1/26/2015
1/8/2015 0:30:00,North Phoenix,AZ,Disk,3 minutes,As I was taking my sick child to Mendys Place on 27th avenue off of the I17 near John C Lincoln on the exit ramp I noticed a saucer fla,1/16/2015
1/8/2015 0:00:00,Clementon,NJ,Light,20 minutes,Multiple strange flying objects.,1/9/2015
1/8/2015 0:00:00,New Palestine,IN,Triangle,,"Triangle UFO in New palestine, Indiana in the country.",1/16/2015
1/7/2015 21:15:00,Phoenix,AZ,Fireball,2-3 seconds,Green fireball.,1/9/2015
1/7/2015 21:00:00,Durham,NC,Diamond,80 minutes,Diamond-shaped silent object hovers and passes overhead.,1/9/2015
1/7/2015 20:00:00,Edmonton (Canada),AB,Unknown,10 seconds,"Very often, we hear u.f.o. s make no sound af all, this one did.",1/9/2015
1/7/2015 19:15:00,Grand Rapids,MI,Unknown,13-20 seconds,"Unusual craft flying and wobbling fast, and a big red trapezoid-like light.",1/9/2015
1/7/2015 17:45:00,Westport,WA,Triangle,30 seconds,Triangular light formation traveling east,1/9/2015
1/7/2015 17:25:00,Carlsbad,CA,Fireball,2 minutes,"A red ball of fire flew directly over my car along the coast, where aircraft arn't permitted to fly at a speed of appx. 900 mph",1/9/2015
1/7/2015 16:20:00,Montara,CA,Diamond,2.5 minutes,Unidentified lighted diamond shaped blue glowing object zig zagging; then disappeared over San Mateo coast.,1/9/2015
1/7/2015 13:31:00,San Pedro,CA,Other,,"Saw a bright object in high clouds, not moving, reflected light, then moved toward left, went out of my view. several minutes.",1/16/2015
1/7/2015 7:30:00,Whitmore Lake,MI,Light,A few seconds,I saw a ball of white light that zoomed out of sight.,1/9/2015
